restau_ID;Titre;Note;Commentaire;DateVisite;restaurant
2;A fantastic anniversary dinner;5.0;Frederic and his team were superb. very friendly but also knowledgeable. We chose the tasting menu with the premium wine pairing and every dish was outstanding. I would highly recommend this restaurant for a celebratory dinner.;déc-17;Boutary
2;Excellent diner, good ambiance and very kind staff;4.0;Our first and best diner in Paris during our 4 day trip. We had the signaturen menu, 5 courses plus wine arrangement. Food quality was perfect. Personnel were very nice, they all have a good understanding of the English language. They also have a good knowledge of the food and wine they served. It is not a big restaurant which is good for the ambiance.;déc-17;Boutary
2;Paris for Lunch;5.0;A very welcoming, thoroughly rewarding experience. The caviar is fabulous and competitively priced, the cooking was sympathetically prepared and of a very high standard, the service was exemplary - in short the whole experience was a delight,;déc-17;Boutary
2;Lovely meal;5.0;We were lucky to get in without a reservation. The staff are super friendly and very efficient. The restaurant specializes in Caviar, but we had a lovely meal without the caviar. Their lunch special is €29 for two courses. We had an eel and goats cheese veloute for starters and the lamb shank for mains, both of which were lovely.;déc-17;Boutary
2;Top draw;5.0;Arrived with a little trepidation as one does in Paris with so many amazing restaurants. The welcome was friendly and welcoming without feeling pressured or overwhelming whatsoever. Maitre d and staff have a very good thing going. Really lovely people with a great attitude and nothing more than making the customer feel welcome and happy. Food was superb. Actually as good as we’ve had. Fine dining but not overly fussy. Really tasty and thoughtful. We had the taster mane which was sublime from start to finish. We didn’t have too much caviar (but had some) as it’s not our bag but it’s their speciality and I don’t doubt the quality judging by the rest of the fare. Wonderful night and we will go back next time in Paris some time soon. Compliments to the chef, manager one and all.;déc-17;Boutary
2;PLEASANT UNEXPECTED;5.0;it was a super experience, the tasting menu full of surprises and very elaborated, service impecable;déc-17;Boutary
2;Red, white, and romantic;5.0;If you want a well balanced degustacion in an intimate quiet setting, this is the place for you. Spartan for those looking for baroque, sublime for those looking for suburb food and service. We visit a lot of restaurants in Paris each trip and this one is amongst the best.;déc-17;Boutary
2;Wonderful;5.0;When you go have the taster’s menu from the chef. It was both terrific and educational. Service was superb.;déc-17;Boutary
2;Great restaurant!!!!;5.0;I would highly recommend this restaurant. The food was excellent from preparation to presentation, perfectly served. The service was very good all courses well explained. The restaurant itself has a fine warm atmosphere. We had our x-mas dinner with 12 guests and the chef nailed it perfectly. That was memorable.;déc-17;Boutary
2;Evening meal.;5.0;Fantastic food. Friendly and helpful staff. Had the signature five course menu for €79. Would recommend it.;déc-17;Boutary
2;Dinner;5.0;The food and staff was stupendous. Each meal was delivered with great attention to detail and the atmosphere was just what we anticipated for our evening.;déc-17;Boutary
2;Great food and great service.;5.0;The food was very good. all dishes were tasty and well made. Service was surprisingly friendly but professional. The food is not revolutionary and outstanding but rather well made with good gourmet tastes.;déc-17;Boutary
2;Amazing experience;4.0;We decided to treat ourselves to a special meal out while in Paris for a long weekend and we weren't disappointed by the Boutary.3 of our party of 4 had the taster menu, two with accompanying wines & caviar.The food was exceptionally good, each course infused great flavours, were presented beautifully & the waiters were outstanding giving great over views of how each course was cooked, where the produce was from etc.The wine was also outstaning, the ladies in the group had 2 bottles of white while the men had an extra bottle of the red after the tasting wines had been drunk!There are a couple of reasons I didn't provide a rating of 5 -1 - although the menu does specify 3 glasses with the taster menu, in pretty much every other restraint I've dined in with a similar taster menu they have generally given small top ups with the wine (within reason of course). here , you get only 3 glasses.2 - we were sat in front of the door and every time it opened there was a horrible freezing draught & this happened many times during the evening.3 - There were 3 fish dishes & only 1 meat. It would have been nice to have had 2 meat & 2 fish.The restraint is not cheap & the food really was exceptional along with the service. However, while spending 500 euros on a meal between 4 people the points above unfortunately meant I couldn't award a rating of 5.My advice to anyone going would be to ask for a table not in front of the door and not to go for the paired wines (although they did compliment the meals well).;déc-17;Boutary
2;An excellent experience;5.0;A wonderful restaurant with an outstanding service being effecient and friendly. the food was of top class with an extra twist in every plate!!;nov-17;Boutary
2;Definitely worth a visit;5.0;We opted for the Degustation menu and found the food really interesting without being pretentious. We felt there was somewhat of a Japanese influence (which we loved), every dish was a surprise of beautifully balanced, absolutely fresh ingredients. We chose the Premium wine pairing which was also excellent introducing unknown (to us) wines that perfectly complemented the dishes. Contemporary world-class food at its best. The staff were friendly, helpful, multilingual and also not pretentious. We had a delightfully relaxed evening and felt previous reviewers who gave this restaurant a high rating were on the mark.;nov-17;Boutary
2;Phenomenal;5.0;Exceptional Food and great service... truly an amazing experience. Edgy but cozy restaurant and great value for what you pay.Kudos to the Boutary team...one of the best meals we had in Paris.;mai-17;Boutary
2;Nice Experience;4.0;I went with my wife for a dinner at this nice restaurant in Saint Germain. Reception and service were very nice and attentive but the ambiance could be more animated. Food was very good: we took the menu signature with wine pairing and the plates were really delicious. The wine pairing was also very good, wine and food combining for a perfect match. For us, the dessert was a little bit disappointing, especially the one with pineapple. A little bit overpriced but, overall, a very nice experience - I recommend.;nov-17;Boutary
2;tasty and delicious !;5.0;Love the atmosphere, nice service, friendly waiters.. corn salad is very unique and tasty. patatas pravas and spicy meat are delicious as well.. ❤️;nov-17;Boutary
2;Very very good;5.0;We both had the excellent menu signature with the premium wine pairing. Was very very good. The food itself was exquisite and had a wide range of flavours. Presentation was very good as well. Wine choices were well chosen and with a little bit of surprise added in. I actually thought this was excellent value.;oct-17;Boutary
2;Very nice serving;5.0;They got really nice serving but food is delicious too. The staff is very friendly and professional too.;sept-17;Boutary
2;Art;5.0;Food in this restaurant is art on plate, the serving is so nice and original. But the taste of it is delicious too. I recommend.;juil-17;Boutary
2;Legit fancy, impeccable service, and outstanding fare.;5.0;My last meal in Paris on my recent vacation was to be a fancy one. The highest rated on TripAdvisor with reservations available was the 7th, Boutary.The way the staff treated me, I felt like John Wick at the Continental. They also didn't care that I was dressed in my Blade Runner trench coat and hobo gloves.The main course was one of the best meals I’d ever eaten. When you pay a hundred bucks for a meal, you hope that you’re not getting ripped off with fake-fancy, underwhelming food. Boutary is absolutely not screwing around. The filet mignon was cooked to absolute perfection. It was my first time trying caviar, and it was interesting, to say the least. I never thought I would have the experience licking a small spoonful of salty fish eggs off the back of my hand, but it was interesting, to say the least. The server was not lying about their unique taste lingering.The best part, however, was the fact that they gladly accommodated the fact that I no longer drink, and happily substituted the liqour in the sorbet desert for something else. Seriously, that really meant a lot to me.If you are looking for fine dining in Paris, go to Boutary. You won't regret it. Safe to say, it's earned it's rank.;nov-17;Boutary
2;Good cooking;5.0;In common with so many good restaurants in Paris, the 'tasting menu' was the recommendation at Boutary. We were not disappointed in either the meal or the attentive and charming service that accompanied it. Each course was fully explained and comprised interesting combinations which balanced one another perfectly. Two well satisfied diners left after two and a half hours of high quality cooking at a relatively reasonable price. We will return again!;nov-17;Boutary
2;Creative cooking with wonderful service;5.0;This was one of the best dining experiences we had when in Paris. We ordered the chef's special dinner with wine and let the restaurant take care of us. Every course was perfect and served with style. This is a friendly, small restaurant with personal attention. Highly recommended.;oct-17;Boutary
2;Absolutely fantastic!;5.0;Food was delicious! Service great! Absolutely recommend visiting this place! Had 5 menu course with premium wine package.;oct-17;Boutary
2;Great place;5.0;Wonderful in intimate surrounding. Menu is limited but all courses were excellent. The emphasis is on caviar related dishes.;oct-17;Boutary
2;Outstanding service, excellent food and atmosphere.;5.0;Very personal service, several servers interacted with us. The certainly promote caviar, but there is much more to like - good fish, beef for instance. Wine prices especially very reasonable. A cut above any other restaurant in the area.;oct-17;Boutary
2;Perfection!;5.0;Perfection in everything. Exellent food in quality, cuison and asian influences in spices. Good wine list. All reasonable prices for the quality.;oct-17;Boutary
2;A decadent afternoon in Paris!;5.0;"My husband and I recently had lunch at Boutary: Wow! This should be on everyone's ""must do"" list for Paris. Sitting down in a cozy restaurant with excellent service(our server was outstanding in explaining their caviar service and wines that would pair with it). It was a fun afternoon of sampling caviar, having their famous: Mashed potatoes topped with caviar and enjoying great wine. Very relaxing atmosphere, coupled with plenty of menu options: With or without caviar. Our bill came to 65 euros.";oct-17;Boutary
2;SHOW ME THE CAVIAR!!!!!!;3.0;Thought it would be a caviar feast - instead it was a caviar fast! One dish had caviar on top of the potato - and that was sensational - so I ordered 2 - the rest of the tasting menu was heavenly but no caviar. We left hungry and craving caviar. And the price-fixed tasting menu for 2 was 49 euros each - adding on 1 wine pairing - was a mere 278 euros! You do the math.;oct-17;Boutary
2;Excellent food and very cosy atmosphere;5.0;We chose the 5 course menu with the premium wines and it turned out to be a good choice. The dishes were special indeed and well balanced (caviar...fish...veal...). It was like french modern cuisine with a very light touch from the East (the Chef is Corean). The service was also very professional.;oct-17;Boutary
2;OMG. I’ve gone to food heaven.;5.0;I don’t normally post reviews, but this restaurant deserves all the accolades it is receiving. My wife and I had the signature five course menu with premium wine. The service is fantastic, but what makes this restaurant so special is unique combination of ingredients that make every bite feel like you’ve died and gone to heaven. Paris has a ton of fantastic restaurants, but this up-and-coming gem needs to be at the top of your list.;oct-17;Boutary
2;Stunning, beautifully presented meal, friendly to children;5.0;We loved our dinner at Boutary! It's an unbelievable value - my husband and I had the 5-course tasting menu, which was elegantly presented, full of texture and flavor, with some really memorable dishes (like their caviar presentation, and smooth potatoes with a light cream and caviar), and wonderful wine pairings. The staff is very friendly and knowledgeable, and they were great with our twin daughters, who enjoyed the meal even more than we did, devouring their beef ham, John Dory, and pigeon.;oct-17;Boutary
2;Proposed to my girlfriend;5.0;The Boutary team was very helpful, anwsering all my questions and ideas up front, and nothing was an issue. Dinner was excellent, very good food and wines. They even made a special chocolate for my girlfriend (as i requested). Thanks for helping me with this special event! Will come back on some anniversary;oct-17;Boutary
2;Caviar at reasonable price and excellent food too;5.0;This restaurant located in St. Germain is cosy but seating is spacious and comfortable. The waiter was polite, knowledgable and attentive. The caviar master explained about caviar production, tasting, varieties to us and then served us with three types of caviar for comparison. The experience was memorable, educational and pleasant. We then ordered potatoes with caviar, turbot, lamb rack all served with caviar. The tomato dish was also not to be missed. It has tomatoes of different variety, tomato sorbet, tomato water and this dish was very refreshing. This restaurant offers very good food, good service, exceptional caviar experience at a reasonable price and we highly recommend it.;sept-17;Boutary
2;Fine dining;5.0;Boutary was an exceptional experience. Small and cozy, it is the perfect atmosphere for a romantic rendezvous. The staff is highly professional and kind, we could not ask for better service. A perfect evening in Paris, all thanks to Boutary.;oct-17;Boutary
2;A rising star;5.0;Paris is tricky. There is plenty of choice for 3 Michelin star restaurants but these tend to be OTT, hushed tone establish its that are anything but fun. Likewise, the city is full of decent brasseries but these are not places for contemporary cooking.Boutary was delightful - intelligent, beautifully judged dishes, modern and elegant. And the restaurant is fun. We were a group of 3 couples and had an outstanding dinner - the 5 course degustation plus the caviar tasting, which was the best any of us had every tasted and we all work in the hospitality industry.The service was superb, seamless, friendly (an exception in Paris), informative but without interrupting the flow.The wine list is short but some very well chosen French classics from top producers - the Nuits St Georges was stand out.Well be back!;oct-17;Boutary
2;Fantastic Dinner;5.0;I had a fantastic dinner at Boutary with my wife while we spent a week in Paris. We had the Signature Menu with wine pairing and the caviar sampling. We know little about caviar but the waiter was very knowledgeable and gave us a thorough lesson. It was delicious! Each course was fantastic. This was our best meal in Paris yet not the most expensive. The service was excellent and all of the staff spoke English very well. The price is very reasonable for the level of food. Highly recommended!;août-17;Boutary
2;Welcoming and Romantic;5.0;Just can't say enough about how friendly and helpful the staff were to us. The tasting menu was spectacular with delicious wine pairing and they took the time to learn my wife's preferences, recommending a wonderful Pinot Noir. Varied menu for all tastes, finely prepared. Elegant but not at all stuffy. Great evenings;oct-17;Boutary
2;Wonderful dining experience;5.0;Outstanding food and service. Will certainly have a Michelin star soon. Great wine choices and very knowledgeable staff.;sept-17;Boutary
2;fine flavors, limited by choice;3.0;We were there for lunch and opted for the lunch menu. Unfortunately, it only provided a single (yes one) choice for both starter and main. The appetizer was however beautifully presented and well executed with foie gras and a smoky flavored consumme. The main was a monkfish which was slightly rubbery and again, with the same style finished with a smoky flavored consumme. We had two choices for the desert and once again, it was well presented and delicious. Overall, can't really fault the meal except don't expect any choice if you wish to do the set menu. Quite unfortunate. Otherwise, it was fine. Doubt I would return again as it did not stand out to the many exceptional restaurants you will find in Paris;oct-17;Boutary
2;Degustation with 5 dishes;5.0;We had a full degustation dinner for two people (five dishes each and caviar / champagne to start with) along with premium wine selection offered by the restaurant. Everything was great, all five dishes were amazing and paired wines offered even greater pleasure:). The forth dish - veal meat was the greatest and most tasty food we have ever eaten. Huge recommendation from us!:)One small thing to improve on, we were left without water for slightly too long time. All in all - great experience!;sept-17;Boutary
2;What a find;5.0;Took the reviews off trip advisor and decided to try. We arrived early and they were kind enough to let us in. We sat upstairs in a very romantic corner. I am not a cavier person but my husband is and tried the sampler. I had the tomato app with tomato ice cream. What a tasty dish. The staff and the service could not have been nicer. A must in paris;sept-17;Boutary
2;One of the best gastronomic evenings I ever had;5.0;We ate at Boutary and it was incredible. We took the surprise menu with matching wines. Each course was exquisite and better than the previous. I hardly ever experienced so much flavours than at Boutary. And the matching wines were delicious as well. It is a strong recommendation.;sept-17;Boutary
2;VISIT THIS RESTAURANT!!!;5.0;When in Paris, you have to stop into Boutary. My wife and I made a reservation and were promptly seated upon arrival. They even gave us the option of sitting face to face or side by side. We did the 5 course tasting menu with premium wine pairings. Every dish was amazing, and the servers are extremely knowledgable about all of the food and wine. We also did a caviar tasting, which was accompanied by an explanation of the various species of Sturgeon and maturation process of said caviar. In closing, this is one of the best restaurant experiences we have had anywhere we have ever been.;sept-17;Boutary
2;Loved it;5.0;Rang up last minute for a table for 2. No problem! Was also in time to get tasting menu which is rare as this usually needs to be agreed in advance. Specialise in caviar which was new to me and explained so well by the team. Extremely generous portions. Well worth the money (which is extremely reasonable for the quality).Highlights:Service. Never been made to feel so genuinely welcome when in a fine dining restaurant. Usually service is reserved and lacking a bit in personality but not here. 2 guys in particular - one with light ish hair who explained the caviar and one with glasses who had spent time in Japan. Absolute professionals and made our experience. Stone bass. Never had fish like it - some unusual curing/brining method with gave firm bouncy texture. Potato and caviar. Signature dish - who'd of thought!Squid ink pickled veg - I think that's what he described it as. Looked a bit like coleslaw and was absolutely incredible.Desserts - light and delicious with precision and great sugar work;sept-17;Boutary
2;Incredible Food & Romantic Atmosphere;5.0;What a fabulous experience. The suckling pig dish was one of the best dishes I've had and was paired with potatoes topped with caviar. My palette was quite happy. We tried a bio wine that was also unique and delicious. One of my favorite places. Thank you for the good time!;sept-17;Boutary
2;Gourmet experience;5.0;Very tasty food for reasonable price and with exellent service. Set menu was was nice. Caviar tasting was nice, but you can miss it.;sept-17;Boutary
2;Fantastic tasting menu;5.0;We ate here in early September and had the tasting menu with the wine pairing. We both absolutely loved it. The service was fantastic and it felt very special and romantic in there. The food was absolutely delicious. We were so glad we chose the tasting menu as we tried some really interesting dishes and the wine went beautifully with each one. It was very expensive (up there with the most expensive meals I've had!) but we knew that before we booked, and it was very special so completely worth it. Don't miss out on this amazing experience!!;sept-17;Boutary
2;Dinner at Boutary;5.0;Dinner at Boutary was wonderful. The atmosphere of the front room was just right for an evening in Paris, and the waitstaff were friendly and very knowledgeable and made us feel at home. The caviar and food were delicious! We had the 5 course tasting menu with the premium wine pairing.;sept-17;Boutary
2;A serious spot;4.0;We took the menu dégustation. Very good idea. 79€ each plus 24-38 € wine menu each. Worth it. The wine was splendid. Each of the plates was magic, and we enjoyed a lot. A place to go to for special occasions, i guess.;sept-17;Boutary
2;Fine dining;5.0;Had the chefs menu with paired wines. Awesome. Stone bass and turbo were excellent. The veal had a great presentation and was quite tasty.;sept-17;Boutary
2;Great Romantic Dining;5.0;Loved the food and service in this small but very intimate dining establishment. We ordered the 5 course menu with premium wines and really enjoyed all the selections. I highly recommend.;août-17;Boutary
2;Great;4.0;We had the tasting menu and thought it was good/great, but not quite exceptional. The dishes peaked early on and the service fell away a little as the night went on. Overall the food is pretty special though and it's well worth a try.;août-17;Boutary
2;Excellent but not over-sophisticated;5.0;This a very nice place to have dinner, very good food, with some sophistication, perfect service, exquisite flavors, and short but adequate wine list.;août-17;Boutary
2;Outstanding restaurant;5.0;Best place we found to eat in paris. Brilliant staff and food in a really lovely setting, the best caviar I have ever tasted;août-17;Boutary
2;Wonderful service;5.0;We decided to go for the tasting menu with matched wines. The start was caviar, explained fully and served traditionally on the back of the hand! This was followed by stone bass. I found this a little too rare for my taste but the pickled vegetables were lovely. The highlight was the crushed potatoes with caviar. Delicious. The turbot was again good but a little underdone. Veal delicious but with tough fennel and barely cooked cabbage. Dessert amazing. Lychee, meringue, earl grey ice cream, again delicious. Coffee was ok. Overall not a perfect meal but an excellent experience with attentive and expert service. Worth a visit.;août-17;Boutary
2;Boutary;5.0;A wonderful restaurant. We had the taster menu with the recommended premium wines. The food was fantastic and wines beautifully complemented each course. A very special night in Paris!;août-17;Boutary
2;Paris visit;5.0;Looking for a nice place that would have great food and not break the bank. The food was excellent and well presented. The caviar that they are known for was fabulous and the service was outstanding. I would definitely recommend it to anyone visiting Paris and looking for a great food experience!;juil-17;Boutary
2;Beautiful Boutary;5.0;A must see for a wonderful Parisian dinner. The food is very high quality, imaginatively served. The staff make for a fun and joyous time. Everyone leaves with a big smile and great memories.;juin-17;Boutary
2;A real OMG experience.;5.0;"Just GO. A combination learning experience and ""are you kidding me?"" There is nothing on the menu which is less than spectacular. Yes, we had the caviar tasting selection, and then debated an encore, but finally settled for a simple extra fresh salad and a dessert that punctuated our stay. I have no doubt a star or two will be awarded soon. As I said, ""Just Go.""";juil-17;Boutary
2;Go now, before Michelin Stars spoil the secret!!;5.0;The title says it all. Small, intimate, passionate staff with fantastic food and wines. Go as a couple not as a group. Date night? Special Occassion? Boutary is perfect.;juin-17;Boutary
2;Fabulous.;5.0;Their branded caviar from France and Bulgaria is excellent. They offer a blind tasting with information to follow. Thee is a good selection of wine, champagne and vodkas. The menu choices are varied and a pleasure to the palate and eye. Don't waste your money at the Jules Verne as Alain Ducasse can't cook like this! The staff were very attentive and pleasant. The Boutary can accommodate pescetarian tastes. I was impressed with the taste, serving size, and appearance of all selections. Deserts are a work of art, but then again, so were the preceding dishes. The caviar is also excellent and reasonably priced. I know that this establishment is rated 4$, but I think that the pricing was appropriate for the taste and complexity of the meal.;juil-17;Boutary
2;Artful looking and great tasting dinner for our 40th anniversary;5.0;We ordered the chef choice tasting menu and they came out great. All the little dishes looked so nice that we did not want to break them. The cucumber, the caviar, the slow cooked smoked infused fish, the steak and lastly the desert. All are to die for. The waiter was very friendly. He was a foodie and funny as well.It was a little pricey but worth every cents;juin-17;Boutary
2;Boutary - Superb!;5.0;Outstanding food and service - great value. Everything about Boutary is first rate - can't wait to get back and will certainly recommend it to one and all.;juil-17;Boutary
2;Must eats;5.0;Unique and creative presentation. Caviar is a must. Very knowledgeable service . Clean and modern decor. Will revisit during next trip. Should be star worthy soon.;juil-17;Boutary
2;Yes, it is as good as others say...;5.0;Wow, what a treat. We went for the tasting menu plus the beluga caviar extra and premium wines. Absolutely amazing food but also top quality service. attentive, friendly and very knowledgable about the food and wine. The visit lived up to expectations following other fantastic reviews. A special treat for a special occasion with my wife.Thank you to the team at Boutary.;juil-17;Boutary
2;Great evening without a real highlight;4.0;We spent a lovely evening in the boutary. The food is of very high quality and the chef knows his craft. The service was very attentive and speaking English very well. All in all a very good experience. Still, and partly due to the fact that we have already had plenty of fine dining experiences, we were missing the wow effect! Something fresh, something innovativ, and something we haven't had seen so many times before. Again, everything was solid, even great, still we were looking for the small detail, the little difference that makes the place stand out.;juil-17;Boutary
2;Great food and great atmosphere;5.0;We went there together with family members from US. All of us are quite happy about the food and service. It a nice experience dining there. I hope we will come back some day.;avr-17;Boutary
2;The best food ever!;5.0;Ok I was a skeptic, but I was wrong. The flavors and the mix of foods was phenomenal! We are not foodies but this meal was all I wanted. Plus we told the waiter (federic) we never had a good meal in Paris and he recommended another place for next time. I truly loved this place and will return! I can only say, get ready to enjoy a true artistic and flavorful meal. We travel a lot and this is the place!;juil-17;Boutary
2;Hidden Gem;5.0;Just had the most wonderful dinner at Boutary. From Caviar to Dessert. Staff were attentive, friendly and knowledgeable.;juin-17;Boutary
2;Wonderful culinary experience;5.0;"Staff was respectful, knowledgeable and very accommodating. Food was very next level. Don't let the term ""caviar house"" fool you. These folks know their way around all food groups and spirits.";juin-17;Boutary
2;Amazing dinner for three generations!;5.0;Our family of 6 including grandparents and teenagers had an AMAZING dining experience at Boutary the last night we were in Paris. The food, service by Frederic and ambiance were outstanding, and everyone agreed this was our best meal of the week. We ordered off the a la carte menu and loved the caviar (even for those tasting for the first time!), steak tartar, turbot, pork belly and chicken. Highly recommended!;juin-17;Boutary
2;Perfect;5.0;A friend of mine lived in Paris last year and suggested this restaurant . It has an unusual spin with the caviar focus . The people are super nice and make the dinner an experience with explanations. But yet very relaxed-- not pretentious. It is in the cool part of town. It really does not get any better than this. We were here on the hottest day ever in Paris. It was a little warm but we were fine. And-- they are installing air conditioning.;juin-17;Boutary
2;Stuck in a corner;3.0;We booked this for a weekend trip to Paris to celebrate my husband's birthday, and we included this information in our booking. We were placed upstairs in a side corridor next to another empty table for two. There was a bigger room behind us that was also empty. It was unusually hot and this small room area was airless and sweltering. We ate most of our dinner alone upstairs, till slowly other people arrived. Another couple took the other table, and soon the waiter brought them a fan and aimed it at them, without checking how we were doing. The food is delicious and cannot be faulted but the lack of ambience and comfort was disappointing. We left before dessert as we were bored and too hot!;juin-17;Boutary
2;Wonderful;5.0;We had a great time at Boutary.The staff are well informed and provide great service.the restaurant is cosy in the inner room and lively in the front room.This is all nice but the best thing is the food it self.Every thing we orderd was wonderful and out of the ordinary, from starters to the desserts.The waiters keep on explaining about the way to eat a caviar to every customer which can be annoying after the third time...But overall our experience with Boutary is exceptional and I will definetly come back.It deserved a 5 star review.;juin-17;Boutary
2;Outstanding;5.0;My wife and I had lunch on a Friday, at first the modest building and dinning room conceal the brilliance of this restaurant. The food is superb and the service most engaging. One of our best ever meals. Just go.......... you will love it!;juin-17;Boutary
2;Wow!!!!!!!!!!!!!!;5.0;Location: very nice area, with lot´s of Art-Galleries. busy, small street this rue Mazarine, also lot´s af nice Bars around, to take a drink after dinnerBuilding: typical French Restaurant, 1 room low Level, with one big toilett (very clean) and 1 room upstairs, where also kitchen isFood: focused on Kaviar, lot´s of dishes contains Kaviar, but you find also without. very delicous taste. a little bit expensive, but excellentService: very helpfull, very good english;juin-17;Boutary
2;Best food experience in France!;5.0;Me and my wife celebrated two years of marriage at this lovely place. Have to say that the service and food was some of the best we've ever had. The servers had great knowledge about the dishes and different wines. And you have to try the smoked, mashed potato with caviar dish. It was simply amazing!!! Wish i could give more than 5 stars for this. Will definetly go here again if we come back to Paris. +++++;juin-17;Boutary
2;Go for the 5 course with wine tasting;5.0;Most fine dining restaurants will offer a fixed course menu, but will never offer you the same experience for wine, here at the Boutary you get to try three different wines of superb quality for the price of a mid range bottle of Bordeaux, this is the kind of restaurant that will restore your faith in dinning.;juin-17;Boutary
2;The best meal I have ever eaten in Paris.;5.0;Charles and his team could not have made us feel more welcome and the food and service were out of this world. We had the tasting menu (with the premium flight of wines) with Caviar tasting and it was sensational. The Potato with Caviar might just be the best thing I have ever eaten, and we have eaten in places like The Fat Duck, The Waterside Inn, Le Manoir aux Quat Saisons etc.Boutary makes Caviar accessible to all, without any stuffiness and it was a fun and enjoyable experience, not to mention how informative it was!We chose to buy some Caviar for ourselves and as a gift for friends, and Charles kindly arranged for it to all be beautifully packaged, in ice and sent to our hotel. Truly fabulous service.Please, please consider opening a restaurant in London - its a unique concept and I think it would be a huge success. Until then, we will eat here every time we visit Paris from now on.;juin-17;Boutary
2;Fabulous Food, Fabulous Service;5.0;What can I add to the many wonderful reviews this restaurant has already received. We were cosseted from the moment of arrival by the wonderfully attentive staff. Opting for the tasting menu, together with a caviar tasting, and the staffs' choice of wines was an excellent choice. My partner had never tasted caviar and was very nervous but we were both blown away by the exquisite buttery taste which was not at all fishy. This was just the start of a taste journey which went from one sublime dish to another. The matched wines were equally divine. Yes, this is not the sort of meal we can afford on a regular basis. but as a very very special treat it was well worth every penny, and we floated away afterwards on feet of air. Thank you to all at Boutary for such a wonderful experience.;févr-17;Boutary
2;Perfect!;5.0;I could not ask for more from restaurant. Super friendly service and awesome food. I ate couple of dishes that were best I have ever had. Next time I go to Paris this is the first place where I want to eat.;févr-17;Boutary
2;Highly enjoyable meal and service;5.0;Course menu with wine pairing was excellent value for quality of food, cooking, and flavors. Nice balance between creative nouveau and traditional. Atmosphere and service was cozy, inviting, and personal. Would've liked to have had more caviar sampling but will leave that for next time! Definitely goes into the rolodex for a return visit.;mai-17;Boutary
2;Great food and atmosphere!;5.0;Food and services were great. Had a great time and it was definitely the highlight of the trip. Would recommend.;juin-17;Boutary
2;Very interesting menu. very friendly, personable service;5.0;Excellent food, preparation but the thing we lied best was the excellent service and attention to detail.;juin-17;Boutary
2;A food experience!;5.0;My wife and I had the taster menu with caviar and it was out of this world. Very attentive and knowledgeable staff.;mai-17;Boutary
2;Superb;5.0;A perfectly prepared.dinner. Somewhat restricted menu with fixed prix but typical of Paris restaurants. It is regarded as a superior caviar restaurant, but I am not a caviar lover so I cannot comment on that aspect of the menu. However, the meal was spectacular. Their homemade fois gras was smooth and favorable. Really excellent. The pig suckling was exceptional. The pork was as rare as allowed and really tender. It also came with a piece of filet that was wrapped in a filo type crust that had a shredded wheat texture with a cheese infused flavor. The cold crab ravioli appetizer was moist and very flavorable. This restaurant is exceptional and absolutely worth visiting.;juin-17;Boutary
2;Excellent meal! Favorite in Paris!;5.0;We went all out and had the 5 course menu with paired premium wines and caviar tasting. This was our first time trying caviar so getting the history and details was very interesting. Every course was absolutely delicious (best potatoes I've ever had in my life) and the wine pairings were spot on. Visiting this restaurant is a must while in Paris, it was a very memorable meal! The Prescription Cocktail Club is right next door, I would recommend stopping in before or after dinner for a cocktail to add even more to the experience!;mai-17;Boutary
2;Close;4.0;No little snack before or after the meal -- No offering of port or Madeira - they do a lot of good stuff but come close but not completely there -- they aspire to a star -- need more work. But, it is a fabulous meal for the price;mai-17;Boutary
2;Wonderful lessons in caviar and a great meal!;4.0;Japanese-Korean chef that specializes in caviar. Started with a 1 month aged Siberian caviar, second course was crab ravioli in kohlrabi, then a smoked puree potato with 4 month aged beluga, roasted brill in olive oil with asparagus, veal in a wine reduction, and a Parisian baba with rum and mojito ice cream. Sometimes when you get a wine pairing you get an education on the different varieties and regions, well the caviar lesson was the same. Didn't try it but they also have an extensive vodka selection.;mai-17;Boutary
2;Caviar delight;5.0;My wife and I are novices at Caviar but we want to learn and no better place than Boutary.The food and experience was great, such a comfortable place to taste some of the most exclusive food!!Thanks;mai-17;Boutary
2;Creative cuisine;5.0;We really enjoyed our meal at Boutary. The uniqueness of the combination of flavours was amazing. The presentation was excellent;mai-17;Boutary
2;The most amazing dining experience my husband and I have ever had.;5.0;If you are in Paris and you are looking for an exceptional fine dining experience this is the place to go.The atmosphere in the restaurant is very romantic and cozy. All of the staff is professional and friendly, and they all spoke French and English.The menu had so many amazing things we wanted to try that we could not decide. We ended up doing a 5 course surprise chef selection tasting menu along with 3 different types of paired wines. We also ordered an extra appy that we so badly wanted to try. It was the best choice we made. We still cannot get over how amazing the food quality was.There is nothing negative that we can say about this place. If we are ever in Paris again we will definitely go back to this restaurant.;mai-17;Boutary
2;Outstanding!!;5.0;We had our aniversary dinner there! We are not used to eating caviar but it was really amazing! The service, the quality of the product they serve and the food in general is great!! An amazing choice if you are in Paris and want an amazing dinner and do not want to pay more than 100usd per person.;mai-17;Boutary
2;A gem in the heart of Paris!;5.0;"We had a fantastic dinner at Boutary with friends earlier in May. Fantastic modern food (particularly loved the crab starter and also the ""caviar potato""), bold decoration, refined but relaxed atmosphere, great service (sleek, efficient and friendly) and also a good location on the Left Bank. Also while the restaurant has plenty more to offer than just caviar, it is definitely a good occasion to try it and taste the various types.";mai-17;Boutary
